start_station_id,time_idx,tempmax,humidity,precip,precipcover,cloudcover,windspeed,visibility,sealevelpressure,uvindex,sunset_minutes,month,weekday,year,snow,snowdepth,total_rentals,total_rentals_lag_1,total_rentals_lag_7
31200.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,20,9.0,11.0
31201.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,33,28.0,12.0
31202.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,29,14.0,7.0
31203.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,34,22.0,7.0
31214.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,24,16.0,11.0
31229.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,47,28.0,22.0
31247.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,88,36.0,8.0
31248.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,75,40.0,7.0
31258.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,100,48.0,9.0
31266.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,42,36.0,19.0
31281.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,34,33.0,19.0
31288.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,94,55.0,6.0
31289.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,52,44.0,13.0
31600.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,32,19.0,9.0
